id,fake,real
TEST_00000,0.9840438961982727,0.016061201691627502
TEST_00001,0.9204949736595154,0.07967128604650497
TEST_00002,0.9341018199920654,0.06601674109697342
TEST_00003,0.0063296835869550705,0.9936540126800537
TEST_00004,0.09822904318571091,0.9017676711082458
TEST_00005,0.0009532429394312203,0.9990643858909607
TEST_00006,0.5121902227401733,0.48712918162345886
TEST_00007,0.00018711731536313891,0.9998173117637634
TEST_00008,0.0001229681947734207,0.9998811483383179
TEST_00009,0.0016543854726478457,0.9983372688293457
TEST_00010,0.999811589717865,0.0001917383779073134
TEST_00011,0.9528839588165283,0.0471198670566082
TEST_00012,3.252788594032552e-10,1.0
TEST_00013,0.40817639231681824,0.5913018584251404
TEST_00014,0.9999814033508301,1.8999706298927777e-05
TEST_00015,0.1206047460436821,0.8800010085105896
TEST_00016,0.05611593648791313,0.9444555640220642
TEST_00017,0.8169451951980591,0.18269822001457214
TEST_00018,1.0513001136303046e-08,1.0
TEST_00019,0.3279162049293518,0.6710473895072937
TEST_00020,0.13250869512557983,0.8689155578613281
TEST_00021,0.06494579464197159,0.9351919293403625
TEST_00022,0.3547061085700989,0.6450102925300598
TEST_00023,0.9925766587257385,0.0074834562838077545
TEST_00024,0.04367173835635185,0.9566624760627747
TEST_00025,0.9995856881141663,0.0004205461300443858
TEST_00026,0.8927181363105774,0.10722923278808594
TEST_00027,0.22975638508796692,0.7694279551506042
TEST_00028,0.9926872253417969,0.007369742263108492
TEST_00029,0.9999961853027344,3.885537807946093e-06
TEST_00030,0.21490274369716644,0.7846800684928894
TEST_00031,0.13573133945465088,0.8641157746315002
TEST_00032,0.9997101426124573,0.00029534572968259454
TEST_00033,0.0005498150130733848,0.9994688630104065
TEST_00034,2.1827004275110085e-06,0.9999979734420776
TEST_00035,0.0013245731825008988,0.9987040758132935
TEST_00036,0.0759822428226471,0.9245327115058899
TEST_00037,0.40356722474098206,0.5959427952766418
TEST_00038,0.14659221470355988,0.8528702855110168
TEST_00039,0.9982768297195435,0.0017458450747653842
TEST_00040,0.430058091878891,0.5690302848815918
TEST_00041,6.457933341152966e-05,0.9999383687973022
TEST_00042,0.08282101154327393,0.9171143174171448
TEST_00043,1.0902851954597281e-07,0.9999998807907104
TEST_00044,0.9981133937835693,0.0019059841288253665
TEST_00045,0.5703171491622925,0.4293324947357178
TEST_00046,0.0005722786881960928,0.9994248151779175
TEST_00047,0.09512818604707718,0.9046030044555664
TEST_00048,0.04948402941226959,0.950796902179718
TEST_00049,1.6446716211149237e-09,1.0
TEST_00050,0.23798781633377075,0.7606467008590698
TEST_00051,0.14615589380264282,0.8540905117988586
TEST_00052,0.0012939630541950464,0.9987315535545349
TEST_00053,0.9999216794967651,7.987201388459653e-05
TEST_00054,0.9906843900680542,0.009385795332491398
TEST_00055,0.9996351003646851,0.00037053879350423813
TEST_00056,0.9200512766838074,0.0799138993024826
TEST_00057,6.203848897712305e-05,0.99993896484375
TEST_00058,0.8957672119140625,0.10400040447711945
TEST_00059,0.9857891201972961,0.014222606085240841
TEST_00060,0.007141280919313431,0.9929519295692444
TEST_00061,0.007017172873020172,0.9930402040481567
TEST_00062,0.001742781256325543,0.9983007311820984
TEST_00063,0.009715176187455654,0.9902143478393555
TEST_00064,0.07414834201335907,0.9271100759506226
TEST_00065,0.0017547555034980178,0.9982529282569885
TEST_00066,0.057131487876176834,0.9427452087402344
TEST_00067,0.2862061858177185,0.7132958769798279
TEST_00068,7.074653694871813e-06,0.999993085861206
TEST_00069,0.6893442869186401,0.3101511597633362
TEST_00070,0.04443987458944321,0.9556705951690674
TEST_00071,0.9530370235443115,0.047062862664461136
TEST_00072,0.11963802576065063,0.8815643191337585
TEST_00073,4.244971485434235e-09,1.0
TEST_00074,0.9947580695152283,0.005296194460242987
TEST_00075,0.055655039846897125,0.9440878629684448
TEST_00076,0.8700305223464966,0.12977071106433868
TEST_00077,0.2125188708305359,0.7874926328659058
TEST_00078,5.544179481828393e-13,1.0
TEST_00079,0.8490330576896667,0.15073201060295105
TEST_00080,0.9398707747459412,0.06034230813384056
TEST_00081,0.9999666213989258,3.4061537007801235e-05
TEST_00082,0.002375570824369788,0.9976438879966736
TEST_00083,0.004957722034305334,0.9950856566429138
TEST_00084,0.998289167881012,0.001731580006889999
TEST_00085,0.00458936532959342,0.9954625964164734
TEST_00086,0.22971919178962708,0.770335853099823
TEST_00087,0.999835729598999,0.0001671764039201662
TEST_00088,0.15710432827472687,0.8423868417739868
TEST_00089,0.0017033895710483193,0.9983635544776917
TEST_00090,0.18945977091789246,0.810097873210907
TEST_00091,5.449903255794197e-05,0.9999465942382812
TEST_00092,0.12056270241737366,0.8790112137794495
TEST_00093,3.0999867703940254e-06,0.9999971389770508
TEST_00094,0.01227522362023592,0.9879507422447205
TEST_00095,0.8113976120948792,0.1884792298078537
TEST_00096,0.00010220547119388357,0.999901294708252
TEST_00097,0.04576755687594414,0.9540528655052185
TEST_00098,0.7959363460540771,0.2038830816745758
TEST_00099,0.006514350418001413,0.9937174320220947
TEST_00100,0.9972460269927979,0.0027847359888255596
TEST_00101,0.9996008276939392,0.0004020680207759142
TEST_00102,0.04395342990756035,0.9552671909332275
TEST_00103,0.8809168934822083,0.11881349235773087
TEST_00104,0.4265619218349457,0.5718343257904053
TEST_00105,0.007706793956458569,0.9922540187835693
TEST_00106,0.9833279848098755,0.016789503395557404
TEST_00107,0.05456897243857384,0.9460532665252686
TEST_00108,1.5200471090159873e-11,1.0
TEST_00109,0.13150452077388763,0.8689385056495667
TEST_00110,0.15475934743881226,0.8449337482452393
TEST_00111,0.1505480706691742,0.8500356078147888
TEST_00112,0.3196497857570648,0.6796521544456482
TEST_00113,0.6242538094520569,0.3751837909221649
TEST_00114,0.016793156042695045,0.9835700392723083
TEST_00115,0.14992374181747437,0.8507172465324402
TEST_00116,0.0011785636888816953,0.9988111257553101
TEST_00117,0.9998527765274048,0.0001503100647823885
TEST_00118,0.8655384182929993,0.13453082740306854
TEST_00119,0.00014553553774021566,0.9998587369918823
TEST_00120,0.10055612772703171,0.899404764175415
TEST_00121,0.005189491435885429,0.9949178695678711
TEST_00122,0.023846076801419258,0.9764021635055542
TEST_00123,1.0,6.25014440203131e-09
TEST_00124,0.003963337279856205,0.9961327314376831
TEST_00125,0.9921687245368958,0.00788716971874237
TEST_00126,1.4372218970493122e-07,0.9999998807907104
TEST_00127,0.9999974966049194,2.603832854219945e-06
TEST_00128,0.9982116222381592,0.0018115806160494685
TEST_00129,0.3470982611179352,0.6520901918411255
TEST_00130,0.9532514214515686,0.046877264976501465
TEST_00131,0.00013379112351685762,0.9998693466186523
TEST_00132,7.663423275516834e-06,0.9999927282333374
TEST_00133,0.04893025755882263,0.9511419534683228
TEST_00134,0.0008501557167619467,0.999147891998291
TEST_00135,0.950047492980957,0.05000339075922966
TEST_00136,0.42503172159194946,0.5740994811058044
TEST_00137,0.285169780254364,0.7142075300216675
TEST_00138,0.16418500244617462,0.8350369930267334
TEST_00139,0.4837236702442169,0.5149900317192078
TEST_00140,0.7944154739379883,0.20517763495445251
TEST_00141,2.5911156626534648e-05,0.9999744892120361
TEST_00142,0.15002140402793884,0.8509578704833984
TEST_00143,0.8473973870277405,0.15234120190143585
TEST_00144,0.1729348599910736,0.8264963030815125
TEST_00145,0.7331518530845642,0.2665179371833801
TEST_00146,0.04727210849523544,0.9541602730751038
TEST_00147,0.08851839601993561,0.9110360741615295
TEST_00148,0.20587174594402313,0.793511152267456
TEST_00149,0.033315908163785934,0.9663740396499634
TEST_00150,0.07783479988574982,0.923201858997345
TEST_00151,0.966827929019928,0.03331606462597847
TEST_00152,0.016671542078256607,0.9830576777458191
TEST_00153,0.24058902263641357,0.758724570274353
TEST_00154,0.3024444282054901,0.6963226795196533
TEST_00155,0.07840108871459961,0.9214327931404114
TEST_00156,0.9829826951026917,0.017129095271229744
TEST_00157,0.06694931536912918,0.9335840940475464
TEST_00158,0.45065218210220337,0.5486375689506531
TEST_00159,0.0023716369178146124,0.9976710677146912
TEST_00160,0.01256381906569004,0.9873757362365723
TEST_00161,0.13579727709293365,0.8640450239181519
TEST_00162,0.20539653301239014,0.7938005328178406
TEST_00163,0.056756094098091125,0.9435549378395081
TEST_00164,0.8563364744186401,0.1435268223285675
TEST_00165,0.9968376159667969,0.0031696471851319075
TEST_00166,0.9999834299087524,1.695058381301351e-05
TEST_00167,0.02117711678147316,0.9794082045555115
TEST_00168,0.012869277037680149,0.987302303314209
TEST_00169,2.9885335607104935e-05,0.9999711513519287
TEST_00170,1.7877487934470082e-08,1.0
TEST_00171,0.9999450445175171,5.606272316072136e-05
TEST_00172,0.7637775540351868,0.23580767214298248
TEST_00173,0.9999998807907104,8.655171512828019e-08
TEST_00174,0.7745881080627441,0.22521664202213287
TEST_00175,0.11703149974346161,0.8825296759605408
TEST_00176,0.8599255084991455,0.13997218012809753
TEST_00177,0.018459416925907135,0.9820116758346558
TEST_00178,0.33967629075050354,0.6596016883850098
TEST_00179,0.9999326467514038,6.870886136312038e-05
TEST_00180,0.22963306307792664,0.7697116732597351
TEST_00181,1.6277133909170516e-05,0.9999845027923584
TEST_00182,2.1457612092490308e-05,0.9999785423278809
TEST_00183,0.8671814799308777,0.13271565735340118
TEST_00184,0.9952234625816345,0.004836276639252901
TEST_00185,2.037474223470781e-05,0.9999799728393555
TEST_00186,0.9795077443122864,0.02057129330933094
TEST_00187,0.868354082107544,0.1314155012369156
TEST_00188,0.43179821968078613,0.5678750276565552
TEST_00189,8.225200144806877e-05,0.9999197721481323
TEST_00190,0.17067739367485046,0.8296542167663574
TEST_00191,0.4320114254951477,0.5666313767433167
TEST_00192,0.6456940770149231,0.3533540964126587
TEST_00193,0.9999721050262451,2.823057548084762e-05
TEST_00194,0.004673670511692762,0.9953900575637817
