id,fake,real
TEST_00000,5.6205731198133435e-06,0.9999949932098389
TEST_00001,4.801495833817171e-06,0.9999957084655762
TEST_00002,1.0314664905308746e-05,0.9999897480010986
TEST_00003,5.468734343594406e-06,0.9999955892562866
TEST_00004,0.3274930715560913,0.6582744121551514
TEST_00005,4.6492191358993296e-06,0.9999958276748657
TEST_00006,0.03858247771859169,0.8012883067131042
TEST_00007,4.226947112329071e-06,0.9999963045120239
TEST_00008,6.2255166994873434e-06,0.999994158744812
TEST_00009,1.4073732018005103e-05,0.9999860525131226
TEST_00010,7.6206837547943e-05,0.9999392032623291
TEST_00011,0.03228422626852989,0.2920255661010742
TEST_00012,6.164805199659895e-06,0.999994158744812
TEST_00013,0.00015411071944981813,0.9998635053634644
TEST_00014,0.0007850081310607493,0.999346911907196
TEST_00015,5.4601719057245646e-06,0.9999948740005493
TEST_00016,4.41082784163882e-06,0.9999960660934448
TEST_00017,0.09996442496776581,0.10529027134180069
TEST_00018,8.74869783729082e-06,0.999992847442627
TEST_00019,6.023239166097483e-06,0.9999949932098389
TEST_00020,5.008029802411329e-06,0.9999953508377075
TEST_00021,1.4693174307467416e-05,0.9999849796295166
TEST_00022,0.5853474140167236,0.019827770069241524
TEST_00023,3.842124715447426e-05,0.9999649524688721
TEST_00024,3.962373284593923e-06,0.9999964237213135
TEST_00025,0.18403933942317963,0.22718419134616852
TEST_00026,4.502350748225581e-06,0.9999963045120239
TEST_00027,7.383428510365775e-06,0.9999926090240479
TEST_00028,0.0027026282623410225,0.9974000453948975
TEST_00029,0.08676206320524216,0.9290698766708374
TEST_00030,7.588717835460557e-06,0.9999920129776001
TEST_00031,0.039674002677202225,0.9579729437828064
TEST_00032,9.987751582229976e-06,0.999991774559021
TEST_00033,5.201882231631316e-06,0.9999953508377075
TEST_00034,7.151040335884318e-06,0.9999933242797852
TEST_00035,1.2348238669801503e-05,0.9999873638153076
TEST_00036,9.003781087812968e-06,0.9999902248382568
TEST_00037,5.002673788112588e-06,0.9999954700469971
TEST_00038,5.435929324448807e-06,0.9999959468841553
TEST_00039,0.0008751561981625855,0.9991996884346008
TEST_00040,9.272329407394864e-06,0.9999914169311523
TEST_00041,4.3448553697089665e-06,0.9999969005584717
TEST_00042,8.01035093900282e-06,0.9999935626983643
TEST_00043,1.6552152374060825e-05,0.9999854564666748
TEST_00044,0.0025415136478841305,0.9977987408638
TEST_00045,1.2555737157526892e-05,0.9999886751174927
TEST_00046,5.320062882674392e-06,0.999995231628418
TEST_00047,8.569426427129656e-06,0.9999940395355225
TEST_00048,3.9492861105827615e-06,0.9999963045120239
TEST_00049,8.475780305161607e-06,0.999993085861206
TEST_00050,4.891445314569864e-06,0.9999955892562866
TEST_00051,0.12675368785858154,0.6809620261192322
TEST_00052,1.0660977750376333e-05,0.99998939037323
TEST_00053,4.452543726074509e-05,0.9999668598175049
TEST_00054,6.061890599085018e-05,0.9999436140060425
TEST_00055,0.0016370650846511126,0.9983140230178833
TEST_00056,7.044136054901173e-06,0.9999945163726807
TEST_00057,1.1191756129846908e-05,0.9999910593032837
TEST_00058,0.8119639754295349,0.022414159029722214
TEST_00059,9.093540575122461e-05,0.9999198913574219
TEST_00060,0.0002978860284201801,0.999724805355072
TEST_00061,3.4256297567480942e-06,0.9999967813491821
TEST_00062,8.187182174879126e-06,0.9999915361404419
TEST_00063,3.621274800025276e-06,0.9999966621398926
TEST_00064,1.115808936447138e-05,0.9999876022338867
TEST_00065,1.7039399608620442e-05,0.9999861717224121
TEST_00066,7.260216534632491e-06,0.9999946355819702
TEST_00067,4.184955287200864e-06,0.9999963045120239
TEST_00068,8.220511517720297e-06,0.999993085861206
TEST_00069,1.929697100422345e-05,0.9999810457229614
TEST_00070,1.3928592125012074e-05,0.9999885559082031
TEST_00071,1.3124391443852801e-05,0.9999877214431763
TEST_00072,5.6769158618408255e-06,0.9999946355819702
TEST_00073,5.009003871236928e-06,0.9999955892562866
TEST_00074,8.615839760750532e-06,0.9999923706054688
TEST_00075,3.914442640962079e-05,0.9999620914459229
TEST_00076,0.9967654943466187,0.0017677447758615017
TEST_00077,1.9351908122189343e-05,0.9999843835830688
TEST_00078,5.603361387329642e-06,0.9999948740005493
TEST_00079,0.999355137348175,0.0006023016176186502
TEST_00080,8.748197433305904e-05,0.9999253749847412
TEST_00081,0.24319028854370117,0.06783832609653473
TEST_00082,8.14629402157152e-06,0.999993085861206
TEST_00083,1.4048561752133537e-05,0.9999855756759644
TEST_00084,0.0002586438204161823,0.9998028874397278
TEST_00085,5.541345672099851e-06,0.9999957084655762
TEST_00086,6.1066425587341655e-06,0.9999942779541016
TEST_00087,9.952817890734877e-06,0.9999932050704956
TEST_00088,1.1062244993809145e-05,0.9999881982803345
TEST_00089,1.7673759430181235e-05,0.9999812841415405
TEST_00090,6.9594948399753775e-06,0.9999929666519165
TEST_00091,3.797905037572491e-06,0.999996542930603
TEST_00092,7.059819836285897e-06,0.9999932050704956
TEST_00093,1.4477995136985555e-05,0.999984622001648
TEST_00094,4.971801899955608e-06,0.9999953508377075
TEST_00095,7.311676199606154e-06,0.9999934434890747
TEST_00096,4.376510787551524e-06,0.9999960660934448
TEST_00097,4.292917765269522e-06,0.9999970197677612
TEST_00098,9.149354809778742e-06,0.9999922513961792
TEST_00099,6.6918355514644645e-06,0.9999938011169434
TEST_00100,1.0901788300543558e-05,0.9999902248382568
TEST_00101,0.3348524570465088,0.017253447324037552
TEST_00102,7.568358341814019e-06,0.9999946355819702
TEST_00103,0.9998195767402649,0.00015716598136350513
TEST_00104,6.144233339000493e-06,0.999994158744812
TEST_00105,6.8503900365612935e-06,0.9999935626983643
TEST_00106,5.084813437861158e-06,0.999995231628418
TEST_00107,5.6784101616358384e-06,0.9999942779541016
TEST_00108,9.684415999799967e-06,0.9999918937683105
TEST_00109,8.970278031483758e-06,0.999991774559021
TEST_00110,0.00021998713782522827,0.9997974038124084
TEST_00111,4.7779262786207255e-06,0.9999954700469971
TEST_00112,6.719461907778168e-06,0.9999948740005493
TEST_00113,5.61203523830045e-06,0.999994158744812
TEST_00114,8.857989087118767e-06,0.999990701675415
TEST_00115,3.854524493362987e-06,0.999996542930603
TEST_00116,4.407127562444657e-06,0.9999957084655762
TEST_00117,6.070740255381679e-06,0.9999945163726807
TEST_00118,6.7797882365994155e-06,0.9999929666519165
TEST_00119,1.5768389857839793e-05,0.9999871253967285
TEST_00120,1.5987263395800255e-05,0.9999865293502808
TEST_00121,6.730672339472221e-06,0.9999939203262329
TEST_00122,4.892863671557279e-06,0.9999954700469971
TEST_00123,0.9928053021430969,0.0015565501525998116
TEST_00124,4.75872229799279e-06,0.9999955892562866
TEST_00125,6.800574738008436e-06,0.9999940395355225
TEST_00126,7.0849573603481986e-06,0.9999938011169434
TEST_00127,0.30656757950782776,0.6956982016563416
TEST_00128,6.2066715145192575e-06,0.9999946355819702
TEST_00129,6.7903747549280524e-06,0.9999936819076538
TEST_00130,4.652385541703552e-06,0.9999957084655762
TEST_00131,7.710471436439548e-06,0.9999939203262329
TEST_00132,1.7024196495185606e-05,0.9999828338623047
TEST_00133,0.4286494851112366,0.5726815462112427
TEST_00134,7.229436050693039e-06,0.9999936819076538
TEST_00135,1.2334798157098703e-05,0.9999904632568359
TEST_00136,5.8141499721386936e-06,0.9999939203262329
TEST_00137,4.730817181552993e-06,0.9999957084655762
TEST_00138,1.3071678949927446e-05,0.9999868869781494
TEST_00139,5.3194694373814855e-06,0.9999951124191284
TEST_00140,0.9735372066497803,0.026978040114045143
TEST_00141,7.511394869652577e-06,0.9999932050704956
TEST_00142,5.662182047672104e-06,0.9999943971633911
TEST_00143,0.9977638721466064,0.0014782786602154374
TEST_00144,6.145592578832293e-06,0.9999945163726807
TEST_00145,6.141421181382611e-06,0.9999947547912598
TEST_00146,6.379479600582272e-06,0.9999939203262329
TEST_00147,6.129005214461358e-06,0.9999938011169434
TEST_00148,2.7310417863191105e-05,0.9999791383743286
TEST_00149,6.443153779400745e-06,0.999995231628418
TEST_00150,8.700257239979692e-06,0.9999911785125732
TEST_00151,6.68595430397545e-06,0.9999936819076538
TEST_00152,0.21948973834514618,0.04123208299279213
TEST_00153,3.955358351959148e-06,0.999996542930603
TEST_00154,4.3976182496408e-05,0.9999616146087646
TEST_00155,7.823241503501777e-06,0.9999939203262329
TEST_00156,7.918553819763474e-06,0.9999929666519165
TEST_00157,5.796881850983482e-06,0.9999940395355225
TEST_00158,1.7070791727746837e-05,0.9999860525131226
TEST_00159,1.4132639989838935e-05,0.999984860420227
TEST_00160,0.9992343187332153,0.0006498440634459257
TEST_00161,7.905930033302866e-06,0.999992847442627
TEST_00162,1.4880583876220044e-05,0.9999874830245972
TEST_00163,4.104195340914885e-06,0.9999963045120239
TEST_00164,0.00448648864403367,0.995439887046814
TEST_00165,1.4187642591423355e-05,0.9999899864196777
TEST_00166,0.09057708829641342,0.9174015522003174
TEST_00167,8.036918188736308e-06,0.9999939203262329
TEST_00168,8.140003046719357e-06,0.9999926090240479
TEST_00169,4.990436991647584e-06,0.9999957084655762
TEST_00170,5.81801623411593e-06,0.9999953508377075
TEST_00171,0.014994267374277115,0.9871476292610168
TEST_00172,3.935041149816243e-06,0.9999966621398926
TEST_00173,0.0692531019449234,0.3456310033798218
TEST_00174,0.00016616359062027186,0.9998377561569214
TEST_00175,4.9983551434706897e-05,0.9999573230743408
TEST_00176,1.784939377103001e-05,0.9999850988388062
TEST_00177,5.11967255079071e-06,0.9999949932098389
TEST_00178,1.5298450307454914e-05,0.9999855756759644
TEST_00179,1.5386296581709757e-05,0.99998939037323
TEST_00180,4.368671397969592e-06,0.9999959468841553
TEST_00181,2.4390137696173042e-05,0.99997878074646
TEST_00182,1.3924223821959458e-05,0.9999876022338867
TEST_00183,5.035158665123163e-06,0.9999954700469971
TEST_00184,6.2460035223921295e-06,0.9999942779541016
TEST_00185,3.864632162731141e-05,0.9999709129333496
TEST_00186,1.751334457367193e-05,0.9999853372573853
TEST_00187,0.8270602822303772,0.06214989349246025
TEST_00188,1.4498665223072749e-05,0.9999867677688599
TEST_00189,4.632559921446955e-06,0.9999959468841553
TEST_00190,6.964315161894774e-06,0.9999933242797852
TEST_00191,8.289165634778328e-06,0.9999933242797852
TEST_00192,0.013137291185557842,0.9870022535324097
TEST_00193,0.34849974513053894,0.037962060421705246
TEST_00194,2.1739153453381732e-05,0.9999791383743286
TEST_00195,0.9996901750564575,0.0002446963917464018
TEST_00196,9.779471838555764e-06,0.999991774559021
TEST_00197,1.189196336781606e-05,0.9999877214431763
TEST_00198,1.1177345186297316e-05,0.9999891519546509
TEST_00199,5.442398469313048e-05,0.9999561309814453
TEST_00200,0.09189306199550629,0.5252722501754761
TEST_00201,5.924013748881407e-06,0.9999940395355225
TEST_00202,7.4351869443489704e-06,0.9999929666519165
TEST_00203,1.0731034308264498e-05,0.9999887943267822
TEST_00204,4.603457909979625e-06,0.9999967813491821
TEST_00205,4.132051799388137e-06,0.9999963045120239
TEST_00206,0.0006190265994518995,0.9994977712631226
TEST_00207,1.874731242423877e-05,0.9999815225601196
TEST_00208,9.906020750349853e-06,0.9999929666519165
TEST_00209,1.0116571502294391e-05,0.9999889135360718
TEST_00210,1.0954271601804066e-05,0.9999923706054688
TEST_00211,3.740430111065507e-05,0.9999665021896362
TEST_00212,1.4334837942442391e-05,0.9999840259552002
TEST_00213,5.202914053370478e-06,0.9999953508377075
TEST_00214,1.5150762010307517e-05,0.9999872446060181
TEST_00215,5.759010036854306e-06,0.9999942779541016
TEST_00216,2.7176229195902124e-05,0.99997878074646
TEST_00217,1.5012002222647425e-05,0.9999889135360718
TEST_00218,0.019454972818493843,0.6434575319290161
TEST_00219,4.227701083436841e-06,0.9999960660934448
TEST_00220,7.7157310442999e-06,0.9999935626983643
TEST_00221,4.192405413050437e-06,0.9999960660934448
TEST_00222,4.919679486192763e-05,0.9999583959579468
TEST_00223,5.231193881627405e-06,0.9999953508377075
TEST_00224,6.403447059710743e-06,0.9999936819076538
TEST_00225,1.790365786291659e-05,0.9999828338623047
TEST_00226,1.0518501767364796e-05,0.9999914169311523
TEST_00227,1.9666229491122067e-05,0.9999796152114868
TEST_00228,1.4913372979208361e-05,0.9999847412109375
TEST_00229,4.409448138176231e-06,0.9999959468841553
TEST_00230,8.55782946018735e-06,0.9999934434890747
TEST_00231,4.666186669055605e-06,0.9999955892562866
TEST_00232,8.001677997526713e-06,0.9999915361404419
TEST_00233,7.552323950221762e-06,0.9999933242797852
TEST_00234,6.613438927161042e-06,0.9999938011169434
TEST_00235,6.2423951021628454e-06,0.9999949932098389
TEST_00236,0.0004440390330273658,0.9995867609977722
TEST_00237,1.0777225725178141e-05,0.9999910593032837
TEST_00238,2.8643698897212744e-05,0.9999783039093018
TEST_00239,5.123457867739489e-06,0.9999947547912598
TEST_00240,0.07271621376276016,0.8467560410499573
TEST_00241,6.471443612099392e-06,0.9999934434890747
TEST_00242,6.354851393552963e-06,0.999995231628418
TEST_00243,4.338191865826957e-05,0.9999645948410034
TEST_00244,1.4239599295251537e-05,0.9999856948852539
TEST_00245,5.518015768757323e-06,0.9999953508377075
TEST_00246,4.383717168821022e-05,0.9999618530273438
TEST_00247,4.6222512537497096e-06,0.9999957084655762
TEST_00248,5.102329851069953e-06,0.999995231628418
TEST_00249,4.785094461112749e-06,0.9999953508377075
TEST_00250,0.15427304804325104,0.2678210139274597
TEST_00251,5.320717264112318e-06,0.9999949932098389
TEST_00252,0.04410434141755104,0.9543715119361877
TEST_00253,2.3812568542780355e-05,0.9999805688858032
TEST_00254,6.392884642991703e-06,0.999994158744812
TEST_00255,4.247203378326958e-06,0.9999970197677612
TEST_00256,5.477732884173747e-06,0.9999953508377075
TEST_00257,4.420762252266286e-06,0.9999967813491821
TEST_00258,1.0994544936693273e-05,0.9999895095825195
TEST_00259,0.0045416406355798244,0.996211051940918
TEST_00260,0.7964906096458435,0.010257380083203316
TEST_00261,0.001122733112424612,0.9990487694740295
TEST_00262,4.192169399175327e-06,0.9999960660934448
TEST_00263,9.570649126544595e-06,0.9999909400939941
TEST_00264,1.1632830137386918e-05,0.9999897480010986
TEST_00265,4.028069724881789e-06,0.9999963045120239
TEST_00266,0.03107292577624321,0.7928748726844788
TEST_00267,5.148629043105757e-06,0.9999949932098389
TEST_00268,5.4289866966428235e-06,0.9999949932098389
TEST_00269,7.759969776088838e-06,0.9999927282333374
TEST_00270,1.014101962937275e-05,0.9999912977218628
TEST_00271,1.7112908608396538e-05,0.9999830722808838
TEST_00272,0.005157371982932091,0.994763970375061
TEST_00273,0.9935640692710876,0.0010998389916494489
TEST_00274,4.477853053685976e-06,0.9999958276748657
TEST_00275,4.791666015080409e-06,0.9999957084655762
TEST_00276,8.769271516939625e-06,0.9999926090240479
TEST_00277,9.12008763407357e-05,0.9999239444732666
TEST_00278,8.940173756855074e-06,0.9999932050704956
TEST_00279,0.061556871980428696,0.15729741752147675
TEST_00280,0.844658374786377,0.1608821600675583
TEST_00281,0.000259967491729185,0.9997745156288147
TEST_00282,7.643016033398453e-06,0.999993085861206
TEST_00283,7.817042205715552e-05,0.999929666519165
TEST_00284,1.2618155778909568e-05,0.9999885559082031
TEST_00285,0.987346351146698,0.0015935146948322654
TEST_00286,3.227514753234573e-05,0.9999727010726929
TEST_00287,4.0510412873118185e-06,0.9999971389770508
TEST_00288,0.19434067606925964,0.8034265041351318
TEST_00289,5.98967790210736e-06,0.9999953508377075
TEST_00290,4.425147926667705e-05,0.999955415725708
TEST_00291,4.354890279500978e-06,0.9999963045120239
TEST_00292,4.207196980132721e-06,0.9999964237213135
TEST_00293,4.870034445048077e-06,0.9999958276748657
TEST_00294,0.8937632441520691,0.022158702835440636
TEST_00295,7.464791906386381e-06,0.9999932050704956
TEST_00296,5.339041763363639e-06,0.9999955892562866
TEST_00297,4.961362265021307e-06,0.9999953508377075
TEST_00298,0.0005215535056777298,0.999504566192627
TEST_00299,1.3997596397530288e-05,0.9999887943267822
TEST_00300,0.7320826053619385,0.14725646376609802
TEST_00301,6.410106834664475e-06,0.9999933242797852
TEST_00302,0.9995774626731873,0.000301617692457512
TEST_00303,4.469699888431933e-06,0.9999960660934448
TEST_00304,7.4947656685253605e-06,0.9999927282333374
TEST_00305,7.898763215052895e-06,0.999991774559021
TEST_00306,9.108757694775704e-06,0.9999899864196777
TEST_00307,0.9990693926811218,0.000806208117865026
TEST_00308,6.794416549382731e-06,0.999995231628418
TEST_00309,0.998581051826477,0.0004845100047532469
TEST_00310,0.8123210668563843,0.009097808972001076
TEST_00311,1.053163123287959e-05,0.9999910593032837
TEST_00312,3.619025301304646e-05,0.9999721050262451
TEST_00313,0.013258544728159904,0.9860051274299622
TEST_00314,0.6406080722808838,0.014226578176021576
TEST_00315,1.1553228432603646e-05,0.9999872446060181
TEST_00316,1.2106241229048464e-05,0.9999896287918091
TEST_00317,6.774546363885747e-06,0.999994158744812
TEST_00318,1.2049169527017511e-05,0.9999880790710449
TEST_00319,7.534180440416094e-06,0.999992847442627
TEST_00320,9.185479029838461e-06,0.9999902248382568
TEST_00321,5.094035714137135e-06,0.9999953508377075
TEST_00322,1.1192715646757279e-05,0.9999910593032837
TEST_00323,0.005794219672679901,0.994273841381073
TEST_00324,4.717598585557425e-06,0.999995231628418
TEST_00325,4.123603957850719e-06,0.9999963045120239
TEST_00326,1.0312205631635152e-05,0.999988317489624
TEST_00327,1.1341630852257367e-05,0.9999908208847046
TEST_00328,0.00041777867591008544,0.9997139573097229
TEST_00329,4.419821834744653e-06,0.9999958276748657
TEST_00330,6.524880973302061e-06,0.999995231628418
TEST_00331,1.1753923899959773e-05,0.9999898672103882
TEST_00332,5.719934051739983e-06,0.9999946355819702
TEST_00333,3.9624674172955565e-06,0.9999964237213135
TEST_00334,3.337864109198563e-05,0.9999687671661377
TEST_00335,2.8434949854272418e-05,0.9999759197235107
TEST_00336,4.785285909747472e-06,0.9999966621398926
TEST_00337,2.7094793040305376e-05,0.9999749660491943
TEST_00338,6.1679161262873095e-06,0.9999934434890747
TEST_00339,0.9989218711853027,0.0007254701922647655
TEST_00340,4.5179772314440925e-06,0.9999967813491821
TEST_00341,0.999879002571106,0.00012533727567642927
TEST_00342,9.768769814400002e-06,0.9999923706054688
TEST_00343,0.01755709946155548,0.9818150401115417
TEST_00344,0.9775370359420776,0.023588046431541443
TEST_00345,9.621347999200225e-06,0.9999916553497314
TEST_00346,3.7674619761673966e-06,0.999996542930603
TEST_00347,5.924900506215636e-06,0.9999943971633911
TEST_00348,0.00023109250469133258,0.9997733235359192
TEST_00349,4.89110971102491e-06,0.999995231628418
TEST_00350,5.349540515453555e-06,0.9999953508377075
TEST_00351,0.9880297780036926,0.006982560269534588
TEST_00352,1.9216755390516482e-05,0.9999806880950928
TEST_00353,6.546009444718948e-06,0.9999932050704956
TEST_00354,4.9726645556802396e-06,0.9999955892562866
TEST_00355,4.968550001649419e-06,0.9999955892562866
TEST_00356,0.9991979002952576,0.0007338794530369341
TEST_00357,7.088789516274119e-06,0.9999939203262329
TEST_00358,4.649893071473343e-06,0.9999958276748657
TEST_00359,2.5238798116333783e-05,0.9999752044677734
TEST_00360,7.204706435004482e-06,0.999993085861206
TEST_00361,0.00028215994825586677,0.9997772574424744
TEST_00362,0.000883555447217077,0.9991427659988403
TEST_00363,0.00015846900350879878,0.9998782873153687
TEST_00364,0.00016747268091421574,0.9998681545257568
TEST_00365,1.5510520825046115e-05,0.9999840259552002
TEST_00366,5.105596301291371e-06,0.9999957084655762
TEST_00367,1.3122189557179809e-05,0.9999860525131226
TEST_00368,5.323646291799378e-06,0.9999949932098389
TEST_00369,4.177666141913505e-06,0.9999961853027344
TEST_00370,1.8431795979267918e-05,0.9999819993972778
TEST_00371,0.00013417120499070734,0.999906063079834
TEST_00372,1.5738794900244102e-05,0.9999836683273315
TEST_00373,0.9989678859710693,0.00046477181604132056
TEST_00374,8.29499367682729e-06,0.999992847442627
TEST_00375,8.084949513431638e-06,0.9999936819076538
TEST_00376,0.9712040424346924,0.001956273801624775
TEST_00377,0.04212762787938118,0.9687750935554504
TEST_00378,5.156471161171794e-06,0.9999954700469971
TEST_00379,0.00015415833331644535,0.9998617172241211
TEST_00380,6.1097589423297904e-06,0.9999943971633911
TEST_00381,5.127118583914125e-06,0.9999953508377075
TEST_00382,6.944405413378263e-06,0.999994158744812
TEST_00383,0.9919187426567078,0.0030262290965765715
TEST_00384,0.7968538403511047,0.0072499169036746025
TEST_00385,1.1535217709024437e-05,0.9999899864196777
TEST_00386,0.0010788151994347572,0.9992250204086304
TEST_00387,5.6213984862552024e-06,0.9999949932098389
TEST_00388,6.25340635451721e-06,0.9999945163726807
TEST_00389,8.944574801716954e-06,0.9999927282333374
TEST_00390,5.113524366606725e-06,0.9999949932098389
TEST_00391,5.039463303546654e-06,0.9999954700469971
TEST_00392,5.993769264023285e-06,0.9999955892562866
TEST_00393,1.5187811186478939e-05,0.999984622001648
TEST_00394,0.22260725498199463,0.047188229858875275
TEST_00395,7.177124643931165e-06,0.9999946355819702
TEST_00396,4.3534823817026336e-06,0.9999969005584717
TEST_00397,0.853071928024292,0.047266654670238495
TEST_00398,6.891506927786395e-06,0.9999936819076538
TEST_00399,0.37468504905700684,0.1092107743024826
TEST_00400,8.546672688680701e-06,0.9999915361404419
TEST_00401,6.960789050936e-06,0.9999938011169434
TEST_00402,4.321045707911253e-06,0.9999961853027344
TEST_00403,0.004727662540972233,0.9954858422279358
TEST_00404,0.05454353988170624,0.594816267490387
TEST_00405,0.2546774446964264,0.034828633069992065
TEST_00406,5.5269688346015755e-06,0.9999953508377075
TEST_00407,0.06999719887971878,0.8600943088531494
TEST_00408,8.18112584966002e-06,0.9999921321868896
TEST_00409,6.082341769797495e-06,0.9999951124191284
TEST_00410,4.668928795581451e-06,0.9999955892562866
TEST_00411,4.361120318208123e-06,0.9999959468841553
TEST_00412,6.782064247090602e-06,0.9999940395355225
TEST_00413,0.01745796948671341,0.931177020072937
TEST_00414,1.0521492185944226e-05,0.9999892711639404
TEST_00415,2.5601206289138645e-05,0.9999744892120361
TEST_00416,6.740281605743803e-06,0.9999942779541016
TEST_00417,6.934273551451042e-05,0.9999480247497559
TEST_00418,0.003613583045080304,0.9968597888946533
TEST_00419,1.3461877642839681e-05,0.9999856948852539
TEST_00420,6.2331505432666745e-06,0.9999940395355225
TEST_00421,5.6511016737204045e-06,0.9999953508377075
TEST_00422,6.1522191572294105e-06,0.9999945163726807
TEST_00423,4.06765275329235e-06,0.9999966621398926
TEST_00424,9.739133929542731e-06,0.9999912977218628
TEST_00425,3.995442511950387e-06,0.9999969005584717
TEST_00426,7.832752089598216e-06,0.9999926090240479
TEST_00427,7.69003509049071e-06,0.9999933242797852
TEST_00428,3.691499659908004e-05,0.9999687671661377
TEST_00429,0.021489813923835754,0.975534200668335
TEST_00430,9.782026609173045e-06,0.9999903440475464
TEST_00431,0.7141209840774536,0.03441827371716499
TEST_00432,1.6462436178699136e-05,0.9999852180480957
TEST_00433,5.180218522582436e-06,0.9999954700469971
TEST_00434,3.960416051995708e-06,0.9999964237213135
TEST_00435,5.474218141898746e-06,0.9999959468841553
TEST_00436,0.06280315667390823,0.934233546257019
TEST_00437,4.962412731401855e-06,0.9999957084655762
TEST_00438,2.6290161258657463e-05,0.9999785423278809
TEST_00439,4.813223767996533e-06,0.9999957084655762
TEST_00440,1.629847611184232e-05,0.9999834299087524
TEST_00441,4.119594450457953e-06,0.9999970197677612
TEST_00442,9.886172847473063e-06,0.9999918937683105
TEST_00443,1.2168723515060265e-05,0.99998939037323
TEST_00444,5.756126938649686e-06,0.9999959468841553
TEST_00445,6.66364940116182e-06,0.9999942779541016
TEST_00446,2.1239506168058142e-05,0.999982476234436
TEST_00447,0.5766257047653198,0.034010421484708786
TEST_00448,2.0033077817060985e-05,0.9999831914901733
TEST_00449,8.039913518587127e-05,0.9999443292617798
TEST_00450,0.25450262427330017,0.051254212856292725
TEST_00451,5.719285582017619e-06,0.9999946355819702
TEST_00452,0.0004450342385098338,0.9995787739753723
TEST_00453,2.1697396732633933e-05,0.9999804496765137
TEST_00454,4.5828792281099595e-06,0.9999957084655762
TEST_00455,5.122631591802929e-06,0.9999951124191284
TEST_00456,4.757728675031103e-06,0.9999957084655762
TEST_00457,1.0722471415647306e-05,0.9999924898147583
TEST_00458,5.694022092939122e-06,0.9999959468841553
TEST_00459,0.00020695870625786483,0.9998168349266052
TEST_00460,1.2222525583638344e-05,0.9999914169311523
TEST_00461,1.3741858310822863e-05,0.9999873638153076
TEST_00462,9.986732038669288e-06,0.999991774559021
TEST_00463,8.31116358313011e-06,0.9999920129776001
TEST_00464,0.0717497318983078,0.7998246550559998
TEST_00465,8.12735925137531e-06,0.9999926090240479
TEST_00466,0.12397407740354538,0.763095498085022
TEST_00467,4.221013568894705e-06,0.9999959468841553
TEST_00468,0.0020134709775447845,0.997600257396698
TEST_00469,9.177668289339636e-06,0.9999926090240479
TEST_00470,8.272234481410123e-06,0.9999927282333374
TEST_00471,1.882431206468027e-05,0.9999858140945435
TEST_00472,0.5586842894554138,0.01024787686765194
TEST_00473,6.119513273006305e-05,0.999945878982544
TEST_00474,4.469669875106774e-06,0.9999958276748657
TEST_00475,7.32479657017393e-06,0.9999934434890747
TEST_00476,0.14446024596691132,0.5824663639068604
TEST_00477,8.956498277257197e-06,0.9999909400939941
TEST_00478,5.254663847154006e-06,0.9999948740005493
TEST_00479,0.029127903282642365,0.7266560792922974
TEST_00480,1.1218898180231918e-05,0.9999905824661255
TEST_00481,0.9348886609077454,0.061667926609516144
TEST_00482,5.6580147429485805e-06,0.9999951124191284
TEST_00483,7.89816022006562e-06,0.9999929666519165
TEST_00484,6.380064405675512e-06,0.9999942779541016
TEST_00485,0.4319961667060852,0.5708420276641846
TEST_00486,8.108654583338648e-06,0.999991774559021
TEST_00487,0.00011653255205601454,0.9998952150344849
TEST_00488,0.39633646607398987,0.028306832537055016
TEST_00489,6.8008603193447925e-06,0.9999948740005493
TEST_00490,0.9995802044868469,0.0004029528354294598
TEST_00491,1.6176285498659126e-05,0.9999830722808838
TEST_00492,4.6201885197660886e-06,0.9999963045120239
TEST_00493,4.484982491703704e-05,0.9999526739120483
TEST_00494,2.394505645497702e-05,0.9999790191650391
TEST_00495,6.805635621276451e-06,0.999993085861206
TEST_00496,6.015019152982859e-06,0.9999939203262329
TEST_00497,0.027606265619397163,0.8749855160713196
TEST_00498,7.74957243265817e-06,0.999991774559021
TEST_00499,6.451159151765751e-06,0.9999934434890747
TEST_00500,5.169366431800881e-06,0.9999955892562866
TEST_00501,4.027420345664723e-06,0.9999961853027344
TEST_00502,4.218992035021074e-05,0.9999626874923706
TEST_00503,9.786598639038857e-06,0.9999909400939941
TEST_00504,5.12571523358929e-06,0.9999953508377075
TEST_00505,7.804976121406071e-06,0.9999940395355225
TEST_00506,7.013489721430233e-06,0.9999933242797852
TEST_00507,0.00031368015334010124,0.9996781349182129
TEST_00508,0.00010937343176919967,0.9999058246612549
TEST_00509,3.4614473406691104e-05,0.9999698400497437
TEST_00510,8.854196494212374e-06,0.9999902248382568
TEST_00511,2.207416036981158e-05,0.9999816417694092
TEST_00512,6.289734756137477e-06,0.999994158744812
