id,fake,real
TEST_00000,0.99942434,0.0005756617
TEST_00001,0.9477941,0.052205883
TEST_00002,0.97585785,0.024142135
TEST_00003,3.0858384e-05,0.9999691
TEST_00004,0.32296568,0.6770343
TEST_00005,3.8234822e-07,0.99999964
TEST_00006,2.5049725e-05,0.99997497
TEST_00007,0.0017400009,0.99825996
TEST_00008,0.0002301209,0.99976987
TEST_00009,0.00077240873,0.99922764
TEST_00010,0.9999738,2.6228883e-05
TEST_00011,0.94303876,0.05696126
TEST_00012,1.7795415e-10,1.0
TEST_00013,0.31363082,0.6863691
TEST_00014,0.99999726,2.7168794e-06
TEST_00015,0.27291957,0.72708046
TEST_00016,0.034160312,0.9658396
TEST_00017,0.057849035,0.94215095
TEST_00018,2.4725979e-12,1.0
TEST_00019,0.12224702,0.87775296
TEST_00020,0.14244252,0.8575574
TEST_00021,0.119876914,0.8801231
TEST_00022,0.021181915,0.97881806
TEST_00023,0.99007565,0.009924295
TEST_00024,0.060179222,0.93982077
TEST_00025,0.9996008,0.00039923555
TEST_00026,0.82215726,0.17784274
TEST_00027,0.5832616,0.41673836
TEST_00028,0.99814415,0.0018558486
TEST_00029,1.0,2.9022345e-08
TEST_00030,0.50182104,0.49817893
TEST_00031,0.3268747,0.6731253
TEST_00032,0.99999475,5.2673076e-06
TEST_00033,0.0019514852,0.99804854
TEST_00034,0.000120074874,0.99987996
TEST_00035,0.0045805858,0.9954194
TEST_00036,0.035265308,0.9647347
TEST_00037,0.300412,0.699588
TEST_00038,0.29954952,0.7004505
TEST_00039,0.9998547,0.00014533194
TEST_00040,0.80120903,0.19879098
TEST_00041,0.0053832936,0.9946167
TEST_00042,0.0018708293,0.9981292
TEST_00043,2.8875473e-08,1.0
TEST_00044,0.9786637,0.021336313
TEST_00045,0.4032276,0.5967724
TEST_00046,0.0003407281,0.9996593
TEST_00047,0.14479867,0.8552013
TEST_00048,0.2205257,0.7794743
TEST_00049,1.1321025e-12,1.0
TEST_00050,0.46653712,0.5334629
TEST_00051,0.057336304,0.9426637
TEST_00052,0.024181232,0.9758187
TEST_00053,0.99985945,0.00014048895
TEST_00054,0.9998425,0.00015739798
TEST_00055,0.99981755,0.00018248944
TEST_00056,0.88828367,0.11171638
TEST_00057,1.3364471e-06,0.9999987
TEST_00058,0.5255999,0.47440007
TEST_00059,0.75291365,0.24708635
TEST_00060,0.009507144,0.9904929
TEST_00061,0.00024274402,0.99975723
TEST_00062,0.0046107927,0.9953892
TEST_00063,0.009838785,0.9901612
TEST_00064,0.3313921,0.66860783
TEST_00065,0.0062104026,0.9937896
TEST_00066,0.18979824,0.81020176
TEST_00067,0.55876005,0.44123986
TEST_00068,1.5247885e-08,1.0
TEST_00069,0.71815205,0.2818479
TEST_00070,0.22998971,0.77001023
TEST_00071,0.9568754,0.04312457
TEST_00072,0.18911952,0.8108805
TEST_00073,4.3009125e-09,1.0
TEST_00074,0.99556977,0.004430209
TEST_00075,0.016034562,0.9839654
TEST_00076,0.5872942,0.41270578
TEST_00077,0.2580465,0.7419535
TEST_00078,7.9002985e-11,1.0
TEST_00079,0.59149003,0.40850997
TEST_00080,0.56180245,0.4381976
TEST_00081,0.9996934,0.00030666383
TEST_00082,0.021568231,0.97843176
TEST_00083,0.0067922403,0.99320775
TEST_00084,0.9820993,0.017900687
TEST_00085,0.009911317,0.99008876
TEST_00086,0.1797761,0.8202239
TEST_00087,0.99996626,3.3720687e-05
TEST_00088,0.42817295,0.57182705
TEST_00089,0.058357347,0.9416427
TEST_00090,0.28336623,0.71663374
TEST_00091,2.421749e-07,0.99999976
TEST_00092,0.106745526,0.89325446
TEST_00093,3.4784192e-05,0.9999652
TEST_00094,0.03436016,0.9656398
TEST_00095,0.9699941,0.030005889
TEST_00096,0.0007687683,0.9992312
TEST_00097,0.004739789,0.9952602
TEST_00098,0.5397731,0.46022698
TEST_00099,0.024693929,0.97530615
TEST_00100,0.9994686,0.00053134986
TEST_00101,0.93510413,0.06489588
TEST_00102,9.341786e-05,0.99990654
TEST_00103,0.12836368,0.87163633
TEST_00104,0.6820754,0.3179246
TEST_00105,0.046649702,0.95335025
TEST_00106,0.99864453,0.001355441
TEST_00107,0.10148321,0.8985167
TEST_00108,1.1627331e-20,1.0
TEST_00109,0.29255348,0.7074465
TEST_00110,0.118935816,0.88106424
TEST_00111,0.08322449,0.9167755
TEST_00112,0.59872544,0.40127453
TEST_00113,0.63131666,0.36868337
TEST_00114,0.004738266,0.99526167
TEST_00115,0.5473682,0.45263177
TEST_00116,0.018491441,0.98150855
TEST_00117,0.99998736,1.2625836e-05
TEST_00118,0.9199397,0.08006037
TEST_00119,0.004808381,0.9951916
TEST_00120,0.12583347,0.87416655
TEST_00121,0.0028669406,0.997133
TEST_00122,0.02151524,0.9784848
TEST_00123,1.0,4.1599119e-10
TEST_00124,0.06435905,0.935641
TEST_00125,0.9998202,0.00017988321
TEST_00126,6.776645e-07,0.9999993
TEST_00127,0.99999976,2.6579733e-07
TEST_00128,0.9997596,0.00024040898
TEST_00129,0.46677917,0.5332208
TEST_00130,0.977439,0.022561006
TEST_00131,0.0015972111,0.9984028
TEST_00132,2.9484407e-05,0.99997056
TEST_00133,0.003365045,0.996635
TEST_00134,1.7045373e-06,0.99999833
TEST_00135,0.8292586,0.17074133
TEST_00136,0.58979595,0.41020405
TEST_00137,0.58128375,0.41871622
TEST_00138,0.094118945,0.90588105
TEST_00139,0.51738393,0.48261607
TEST_00140,0.6487637,0.35123634
TEST_00141,1.6889261e-09,1.0
TEST_00142,0.45463312,0.5453668
TEST_00143,0.49493983,0.5050602
TEST_00144,0.5197076,0.4802924
TEST_00145,0.71475494,0.28524506
TEST_00146,0.10086849,0.8991315
TEST_00147,0.30301738,0.6969827
TEST_00148,0.19410367,0.80589634
TEST_00149,0.03728125,0.9627187
TEST_00150,0.08269089,0.91730905
TEST_00151,0.9647705,0.03522956
TEST_00152,1.0830679e-08,1.0
TEST_00153,0.35468364,0.64531636
TEST_00154,0.63083607,0.36916387
TEST_00155,0.048701193,0.9512988
TEST_00156,0.9981173,0.0018826661
TEST_00157,0.5075818,0.4924182
TEST_00158,0.2582079,0.7417921
TEST_00159,0.02291115,0.97708887
TEST_00160,1.0020182e-07,0.9999999
TEST_00161,0.22449578,0.7755043
TEST_00162,0.35958055,0.6404194
TEST_00163,0.5109128,0.48908722
TEST_00164,0.64600986,0.35399014
TEST_00165,0.88121223,0.11878785
TEST_00166,0.99997663,2.3309885e-05
TEST_00167,0.028255701,0.9717443
TEST_00168,0.16457991,0.83542
TEST_00169,4.759293e-05,0.99995244
TEST_00170,1.5015088e-09,1.0
TEST_00171,0.99996686,3.3089378e-05
TEST_00172,0.99588794,0.0041120164
TEST_00173,1.0,3.4164536e-08
TEST_00174,0.7033418,0.29665828
TEST_00175,0.2625002,0.7374998
TEST_00176,0.7744225,0.22557756
TEST_00177,3.678578e-05,0.99996316
TEST_00178,0.64594346,0.3540566
TEST_00179,0.9999865,1.3488542e-05
TEST_00180,0.5665801,0.43341997
TEST_00181,0.00071975426,0.9992803
TEST_00182,1.2462871e-06,0.9999988
TEST_00183,0.8850407,0.11495925
TEST_00184,0.9995554,0.00044455807
TEST_00185,1.3524107e-09,1.0
TEST_00186,0.98577416,0.014225801
TEST_00187,0.0059096264,0.9940904
TEST_00188,0.39116183,0.6088382
TEST_00189,0.0009262529,0.99907374
TEST_00190,0.045656826,0.9543432
TEST_00191,0.00035870483,0.9996413
TEST_00192,0.80209714,0.19790278
TEST_00193,0.98686403,0.013135892
TEST_00194,0.015957415,0.9840426
TEST_00195,0.34327024,0.6567298
TEST_00196,0.999941,5.9027752e-05
TEST_00197,0.023933437,0.9760666
TEST_00198,0.96528083,0.034719158
TEST_00199,1.12727494e-10,1.0
TEST_00200,0.9999372,6.286234e-05
TEST_00201,0.040558755,0.95944124
TEST_00202,0.033214424,0.96678555
TEST_00203,5.4387354e-05,0.99994564
TEST_00204,0.48407042,0.5159296
TEST_00205,0.6528445,0.3471555
TEST_00206,0.9999913,8.724486e-06
TEST_00207,0.00734783,0.99265224
TEST_00208,0.9896179,0.010382052
TEST_00209,0.11244491,0.88755506
TEST_00210,0.9999926,7.42844e-06
TEST_00211,7.459156e-06,0.9999925
TEST_00212,2.6695501e-09,1.0
TEST_00213,0.99999726,2.7382564e-06
TEST_00214,0.983524,0.016476048
TEST_00215,0.028619217,0.9713807
TEST_00216,0.9984459,0.0015540852
TEST_00217,0.0016341856,0.9983658
TEST_00218,0.99968815,0.0003118743
TEST_00219,0.57537913,0.42462084
TEST_00220,0.28172168,0.71827835
TEST_00221,5.1265256e-11,1.0
TEST_00222,0.027946826,0.9720532
TEST_00223,0.99613744,0.0038625896
TEST_00224,0.29907572,0.7009242
TEST_00225,0.37319383,0.62680626
TEST_00226,1.2977867e-11,1.0
TEST_00227,0.2988579,0.70114213
TEST_00228,1.0998237e-05,0.99998903
TEST_00229,0.5914881,0.4085119
TEST_00230,0.8429483,0.15705165
TEST_00231,0.6570174,0.34298253
TEST_00232,0.9999982,1.7730604e-06
TEST_00233,0.30280995,0.69719005
TEST_00234,0.19730908,0.8026909
TEST_00235,0.022912506,0.9770875
TEST_00236,0.1895437,0.81045634
TEST_00237,0.97609574,0.023904221
TEST_00238,0.99986374,0.00013627262
TEST_00239,0.078122295,0.92187774
TEST_00240,0.998654,0.0013459887
TEST_00241,0.6006839,0.39931607
TEST_00242,0.4567144,0.54328555
TEST_00243,0.9999987,1.3243774e-06
TEST_00244,0.0017420894,0.99825794
TEST_00245,0.99336326,0.006636792
TEST_00246,0.9935415,0.006458469
TEST_00247,0.1672745,0.83272547
TEST_00248,5.011069e-05,0.99994993
TEST_00249,0.5494456,0.45055443
TEST_00250,0.99999905,9.468684e-07
TEST_00251,8.608005e-08,0.9999999
TEST_00252,0.13479613,0.86520386
TEST_00253,1.0805576e-14,1.0
TEST_00254,0.54253125,0.45746878
TEST_00255,0.0038903186,0.99610966
TEST_00256,3.01719e-06,0.999997
TEST_00257,5.825936e-11,1.0
TEST_00258,0.053576946,0.9464231
TEST_00259,6.9142403e-10,1.0
TEST_00260,0.18788189,0.81211805
TEST_00261,2.7000078e-07,0.99999976
TEST_00262,0.00757575,0.99242425
TEST_00263,3.6397496e-06,0.9999963
TEST_00264,0.98628324,0.013716763
TEST_00265,0.00457213,0.99542785
TEST_00266,0.018415272,0.98158467
TEST_00267,0.35669944,0.64330053
TEST_00268,3.462876e-08,1.0
TEST_00269,6.1311533e-07,0.9999994
TEST_00270,1.0608346e-10,1.0
TEST_00271,6.6548405e-06,0.9999933
TEST_00272,0.80523753,0.19476247
TEST_00273,0.18764086,0.81235915
TEST_00274,0.046439055,0.95356095
TEST_00275,0.0008765361,0.9991235
TEST_00276,0.99998784,1.2195095e-05
TEST_00277,0.9998853,0.00011469066
TEST_00278,0.33489603,0.665104
TEST_00279,0.58011764,0.4198824
TEST_00280,0.097829424,0.9021706
TEST_00281,0.6178208,0.3821792
TEST_00282,0.0109128775,0.9890871
TEST_00283,0.99449795,0.005502089
TEST_00284,0.99361455,0.006385458
TEST_00285,0.022256251,0.97774374
TEST_00286,0.11517447,0.8848255
TEST_00287,0.2723192,0.72768086
TEST_00288,0.92888373,0.07111629
TEST_00289,0.005559681,0.99444026
TEST_00290,4.1529216e-09,1.0
TEST_00291,2.867562e-05,0.9999713
TEST_00292,0.0014378356,0.99856216
TEST_00293,7.586412e-09,1.0
TEST_00294,0.5720512,0.42794883
TEST_00295,0.7334675,0.26653242
TEST_00296,0.13864733,0.8613527
TEST_00297,0.48625693,0.51374304
TEST_00298,0.9987943,0.0012056229
TEST_00299,9.244185e-05,0.9999075
TEST_00300,0.115262605,0.88473743
TEST_00301,0.54482734,0.45517266
TEST_00302,0.9999994,6.083951e-07
TEST_00303,0.81359535,0.18640466
TEST_00304,0.37656274,0.6234373
TEST_00305,0.00027674646,0.99972326
TEST_00306,3.3769956e-10,1.0
TEST_00307,0.36005855,0.63994145
TEST_00308,0.010885002,0.989115
TEST_00309,0.29111174,0.7088883
TEST_00310,0.58161706,0.4183829
TEST_00311,0.020947298,0.9790527
TEST_00312,0.020336583,0.97966343
TEST_00313,0.1179073,0.8820927
TEST_00314,0.4167893,0.5832107
TEST_00315,1.1945218e-07,0.9999999
TEST_00316,0.999998,2.0702778e-06
TEST_00317,0.31078407,0.6892159
TEST_00318,0.005169289,0.9948308
TEST_00319,0.00039249557,0.9996075
TEST_00320,0.20207351,0.7979264
TEST_00321,0.583759,0.416241
TEST_00322,0.010739706,0.9892603
TEST_00323,0.48856905,0.5114309
TEST_00324,0.021894313,0.97810566
TEST_00325,0.044108193,0.9558918
TEST_00326,0.51307267,0.48692736
TEST_00327,0.39820287,0.60179716
TEST_00328,0.016165372,0.9838346
TEST_00329,0.99999976,2.938281e-07
TEST_00330,2.2675373e-09,1.0
TEST_00331,0.8133273,0.1866727
TEST_00332,0.013819063,0.98618096
TEST_00333,0.10139594,0.89860404
TEST_00334,0.99999964,3.5786385e-07
TEST_00335,0.9916972,0.008302741
TEST_00336,7.619432e-09,1.0
TEST_00337,0.94151396,0.05848607
TEST_00338,0.44735596,0.552644
TEST_00339,0.5817094,0.4182906
TEST_00340,7.206359e-12,1.0
TEST_00341,0.20236598,0.79763395
TEST_00342,0.60381806,0.39618185
TEST_00343,0.99999976,2.0401886e-07
TEST_00344,0.3286185,0.6713815
TEST_00345,0.99955004,0.00044998346
TEST_00346,0.23184909,0.768151
TEST_00347,0.14618352,0.8538165
TEST_00348,0.4808073,0.5191927
TEST_00349,0.9937729,0.0062271357
TEST_00350,0.5790021,0.42099792
TEST_00351,0.035282567,0.96471745
TEST_00352,1.4593964e-08,1.0
TEST_00353,6.656464e-14,1.0
TEST_00354,0.1489608,0.8510392
TEST_00355,1.3236562e-05,0.99998677
TEST_00356,0.09048365,0.9095164
TEST_00357,0.9985551,0.0014448715
TEST_00358,0.015558227,0.9844418
TEST_00359,0.9889121,0.011087908
TEST_00360,0.19279361,0.8072064
TEST_00361,0.36783588,0.6321641
TEST_00362,0.22882202,0.771178
TEST_00363,0.99962604,0.0003739211
TEST_00364,0.9994124,0.00058756646
TEST_00365,1.7801005e-11,1.0
TEST_00366,0.54306316,0.4569368
TEST_00367,0.9999143,8.5661144e-05
TEST_00368,0.9981654,0.0018346224
TEST_00369,0.1469061,0.8530939
TEST_00370,3.4847837e-14,1.0
TEST_00371,0.99732095,0.0026790716
TEST_00372,0.0031929747,0.9968071
TEST_00373,0.4066688,0.5933312
TEST_00374,0.021660417,0.97833955
TEST_00375,0.10522508,0.8947749
TEST_00376,1.349293e-07,0.9999999
TEST_00377,0.99974996,0.00025002816
TEST_00378,0.24253014,0.7574699
TEST_00379,0.9988619,0.001138066
TEST_00380,0.67512435,0.32487565
TEST_00381,0.55906653,0.44093347
TEST_00382,0.39089185,0.60910815
TEST_00383,0.20400248,0.7959975
TEST_00384,0.8480478,0.15195219
TEST_00385,0.9935457,0.0064543
TEST_00386,0.99999845,1.5189227e-06
TEST_00387,0.9992481,0.0007518815
TEST_00388,0.21566316,0.78433686
TEST_00389,0.00018233899,0.99981767
TEST_00390,0.5521236,0.44787636
TEST_00391,0.19670555,0.8032945
TEST_00392,4.7203073e-08,1.0
TEST_00393,0.034493893,0.96550614
TEST_00394,0.59105253,0.4089475
TEST_00395,0.2833314,0.7166686
TEST_00396,1.2937009e-08,1.0
TEST_00397,0.6517467,0.34825328
TEST_00398,0.33958513,0.6604149
TEST_00399,1.0,4.899773e-09
TEST_00400,0.015267214,0.9847328
